1,-3,0,1 # A3 x^3-3x+1 r=3
-1,3,0,1 # A3 -x^3+3x+1 r=1
-1,-3,0,1 # S3 x^3-3x-1 r=3
-1,-4,0,1 # S3 x^3-4x-1 r=3
-2,-4,0,1 # S3 x^3-4x-2 r=3
-1,-5,0,1 # S3 x^3-5x-1 r=3
-3,-5,0,1 # S3 x^3-5x-3 r=3
-1,-6,0,1 # S3 x^3-6x-1 r=3
-2,-6,0,1 # S3 x^3-6x-2 r=3
-3,-6,0,1 # S3 x^3-6x-3 r=3
-1,-7,0,1 # S3 x^3-7x-1 r=3
-2,-7,0,1 # S3 x^3-7x-2 r=3
-3,-7,0,1 # S3 x^3-7x-3 r=3
-4,-7,0,1 # S3 x^3-7x-4 r=3
-5,-7,0,1 # S3 x^3-7x-5 r=3
-7,-7,0,1 # S3 x^3-7x-7 r=3
-1,-8,0,1 # S3 x^3-8x-1 r=3
-2,-8,0,1 # S3 x^3-8x-2 r=3
-4,-8,0,1 # S3 x^3-8x-4 r=3
-5,-8,0,1 # S3 x^3-8x-5 r=3
-6,-8,0,1 # S3 x^3-8x-6 r=3
899925073573619534147695,2537523595504387916206594,113051856947833108328554,-2999918186687362777932246,-2612748489231211441298023,-883662027444072236421306,-24194143028062988307254,97326611644133093467248,45493103954052601493817,12099936931380846899182,2263825498813201326382,320514656557868265696,35594697635724989183,3163710504372054592,227632695662964144,13332011804855106,636106131291897,24635574802722,767938559074,18990897594,364152101,5221600,52702,334,1 # comp 8x3 (8*3) r=24
2091906128991742,8140176940480056,-6817601773804252,-13963423975392999,10551005631845599,5507018195555934,-6015758220178740,413446405089951,961481661187951,-284014636126212,-33281233747486,28441360521933,-3304681907769,-783627530490,255710999168,-15860632797,-3916015691,852562794,-51348060,-4011009,965983,-80988,3716,-93,1 # comp 3x8 (3*8) r=24
-61433527043918767232,-88148153687137478320,127193447245035784384,121043334805908531240,-52806299478675561856,-47048000085268294192,2992425673684833112,5296180485961699672,121724935034870716,-257673625814590976,-13839096020431092,6562243370321944,437152599716088,-96415947559818,-6890043996404,857885100356,61463840080,-4666961472,-321051373,15008798,964231,-25778,-1535,18,1 # comp 3x8 (3*8) r=24
-2264729408074444,38294594987796728,-128240591265322001,89521739466102034,26273427652477948,-42719427555009770,6657518729050041,5010772988416228,-1549977736052898,-209939550859926,120852103208027,-194341008260,-4804739777830,314238618940,107320952104,-11850897304,-1327054397,215166750,7392308,-2142056,9103,11196,-302,-24,1 # comp 4x6 (4*6) r=24
19198541536863170761,86767186072356697616,146948698373274866650,111319286471718009184,29115081162968044071,-7178262987858330998,-4807372180124741319,-276172287262174332,236990898919621360,37883369459838214,-4636609746100739,-1404472998421976,2641838390866,25112549557858,1390681283035,-222902914392,-23726077098,704927678,175649079,2895620,-588175,-27238,499,56,1 # comp 3x8 (3*8) r=24
854685992789925780919296,-2340083043601831392066048,3029427095092943925073280,-2468695968840721119139904,1422214134362194773011408,-616671172134963326245040,209185720377156535129952,-56961849972919252328088,12675722381686200337165,-2334415546868374521420,358952374495183406446,-46356936340738091596,5045735770198957891,-463488865300189168,35902797830108264,-2338412582706288,127377915576661,-5755102926408,213088334760,-6354658244,148835595,-2635380,33154,-264,1 # comp 2x12 (2*12) r=24
1249692538605975,-21628708330306320,-141913420522831548,19077131425155444,323951304666882393,37723535650290192,-153046314359096040,-46492417077492492,15971454420514086,7860536038656024,-102022584371804,-485989773915412,-58929108633137,9931542113016,2835456801042,111681424632,-36333683906,-5462302336,-192030362,24549984,3511785,210168,7018,128,1 # comp 12x2 (12*2) r=24
12117361,0,-224099818,0,733425937,0,-1049909918,0,811985842,0,-371974282,0,105296897,0,-18690598,0,2073430,0,-140906,0,5605,0,-118,0,1 # comp 4x6 (4*6) r=24
-30080172277133312,629135283267888640,-174028073271661376,-2324811814758239640,710341313892715136,862875294187536988,-227978357601416048,-127355202911891242,28672655384449768,9615271194390185,-1813130405546196,-410688590677138,63544607497650,10318090271037,-1292428427597,-152872728830,15603132676,1307953503,-113027002,-6261023,479170,15407,-1085,-15,1 # comp 8x3 (8*3) r=24
256277577813230153068409,466712160031651156445808,363896004613110577405067,155751032720293372093668,37562751653381456316211,3821932392947690803822,-476391749962253557849,-209080744433430011870,-24111481128528949583,584717182940572252,467222944945325204,44613262430918300,-851009088310727,-502299499127344,-33722581822923,916669399528,250796519676,10913192058,-363537778,-52916886,-1564750,36686,3791,102,1 # comp 4x6 (4*6) r=24
484434660694000,47758144238400,-1273969244078200,-470473784953210,1065083275850725,626047909041266,-295254952180829,-287351063840744,-10068367810679,46289186569536,11856821484161,-2065900225114,-1313137745794,-113915927834,43225279286,11124182076,346797726,-217236404,-35075814,-1160334,259021,38286,2396,76,1 # comp 6x4 (6*4) r=24
46703134684285,2108557805705910,981933716407031,-4069312515862179,-1499706826009948,2684627431027680,609460980220761,-785287398748046,-104211719863187,114107412504467,9205756264267,-9177208427334,-428023639453,437011245556,9185660536,-12650479900,-9683546,220548327,-3300460,-2211746,58729,11546,-404,-24,1 # comp 8x3 (8*3) r=24
21613201,0,-391833082,0,2186219939,0,-4419878236,0,3960719377,0,-1785208702,0,436698255,0,-61756454,0,5259569,0,-273088,0,8435,0,-142,0,1 # comp 6x4 (6*4) r=24
-10702495887537245744,-9766313235865616160,7253581571522014888,4907747907909175440,-2787079458995354096,-749447107795516320,556601991502309892,4559488226967480,-48916325592989216,6215860121381400,1752432447024706,-459998867290500,-5726538368500,12457742578440,-1099244931281,-103784089290,23095551559,-729797580,-138334834,14319600,-222428,-42180,3109,-90,1 # comp 4x6 (4*6) r=24
-959869634195333,7837161491096418,33503192227308458,-18163921558630354,-44312020145313907,32683540320381210,13035547900684696,-19596833885161728,4362929159763732,2838791600555170,-2024304632722366,435856766804602,53606624155985,-61358426237082,20157063859824,-4133405558464,601735238832,-65047972002,5306246190,-326659346,14974013,-496210,11244,-156,1 # comp 2x12 (2*12) r=24
255424324,0,-1814253096,0,4806700773,0,-6223257818,0,4296648395,0,-1655344508,0,375298745,0,-52146134,0,4526793,0,-244236,0,7883,0,-138,0,1 # comp 4x6 (4*6) r=24
3669608598011375927,326962706983907196988,346598996928454329354,36598872319550066996,-72931911301221315856,-21146408544488758402,4860150792191977874,2225520221222098816,-113094871988291687,-109728182257764486,-954200820196066,3059049734462554,101607399313717,-51771340296678,-2224573662992,543705807644,24940095502,-3519090072,-160610368,13522814,597613,-28046,-1196,24,1 # comp 3x8 (3*8) r=24
-1520930468355913658,4796016642303055806,2731301478176750065,-7014528743549375160,-5387656774622901740,1011129354923487576,2000000312510507066,501723031062042282,-108920979416326634,-74559590183479122,-9888945592455434,1734570575077410,717544357254311,74717844609258,-4279784500826,-1924185937404,-197491952429,-3608249496,1272267644,164728356,10707451,429504,10774,156,1 # comp 12x2 (12*2) r=24
-664832156826121724,-4742420878635484000,-5277891591671934872,194700019321843008,2539620590874514592,854500969480876528,-214375352555569532,-146123197042862192,-5952952589378335,8343893100117888,1207364789255544,-193280648942928,-50024077659660,995713734496,970279939312,35689571088,-9778340254,-731521824,47392800,5875024,-51932,-22096,-372,32,1 # comp 4x6 (4*6) r=24
10681140247520872887,141251695011280629666,291669677680795749792,245039698595975978514,74784348588075193365,-26974047935918352642,-33841779420324576002,-13904910359889231860,-2795847414599644462,-108709355835108734,88051034533220636,23377143200528086,2366738610764555,-61136094115562,-48446446372660,-6161347610936,-296669644450,16864911754,4005312878,341143942,17712497,603694,13280,172,1 # comp 12x2 (12*2) r=24
308478890200248400,1332576908294339360,-1675885510796446304,-4393114257846610008,5066807784383682416,-572342251850910088,-836420026008489392,200526248666849104,47509450119142612,-14503715457702536,-1509766396946640,513265471487152,33342712392864,-10636660105842,-552905476280,137261218712,6677708008,-1114977732,-54771121,5532686,282247,-15290,-815,18,1 # comp 3x8 (3*8) r=24
1230465454425028,-812893440178272,-4214355835624608,1576987081440016,4393770078033868,-74391541841200,-1586678056872688,-223206206781480,247105246536345,61053964632400,-16551202721400,-6343187156784,305944181948,313934255248,15967512584,-7635232000,-917126582,75324368,17752920,186656,-143264,-8352,296,40,1 # comp 4x6 (4*6) r=24
60079582165902445441,428710611286064955840,1346349291263163679792,2479653623356352187200,3012571972853190352680,2576912451357562352080,1619048312772996707468,770136807388390916640,283763012087597414458,82431254650199385600,19137755226894388256,3587735423715442320,547135554030053486,68201594501732880,6964920960378092,582584904996000,39795338495425,2206250975280,98265567196,3461582800,94184714,1907840,27072,240,1 # comp 12x2 (12*2) r=24
21125995446422848,-260087267090752640,1295319612153189504,-3508274608843760448,5946626891255816944,-6866203185608373376,5717317490085416928,-3574685367916266016,1728309017891967260,-660329485988959304,202584129565592248,-50489690469658020,10305286807434537,-1731287301962596,239951624944962,-27425004538064,2576463926283,-197662416840,12253281464,-603997268,23109843,-661276,13310,-168,1 # comp 2x12 (2*12) r=24
-237885989435888,164255477825216,505468378316480,-636271481253632,297687956176864,-71408114618400,11031722529376,-2162166521696,-27613693800,624142592304,-290034799376,33350042816,6471985248,962396312,-1493737000,180744648,77505913,-23489760,981232,440320,-65310,792,488,-40,1 # comp 6x4 (4*4) r=16
451794746355273,64612006074936,-801967394353662,357933661914792,208255924735632,-272132213419683,110502088746336,4653032015649,-25884436771191,12114080619614,-1919763092865,-636290477727,453520456219,-113062957863,6401273163,4229827352,-1372489446,178194108,-1846154,-3131934,551013,-49690,2634,-78,1 # comp 2x12 (2*8) r=16
75228238116446436,-350253261730484784,-175256597884370472,-55215082058664384,-5868024900661800,7465208087015208,4562507506200948,1317048312384168,205896147957801,-12272968268088,-18413752587032,-4160421750112,-239030217548,-145674852072,-120750335496,-34338039984,-3729726806,279171560,150460144,23762304,2188332,128832,4804,104,1 # comp 6x4 (4*4) r=16
-2475600846633216,-1127662847540352,3034042316996224,125967126309856,-892184668068864,433274547534760,-155638564510568,27098038075258,3052794245593,-3364363051060,1386827597532,-294844155046,-6830874775,9796199350,3053284868,-1493816684,-1027494,86175030,-15895562,479192,197043,-31032,2114,-72,1 # comp 4x6 (4*4) r=16
-112578989472988,-157566965781760,281525458415944,-56828046907072,-16534573762952,22168215553600,-21658606386860,8967998805760,-5353729088479,589887055776,1140624566952,-214713270896,-176567654364,44574618592,13466800448,-4559218736,-134629054,129469280,-3482800,-1536400,73180,8160,-468,-16,1 # comp 6x4 (4*4) r=16
-1553759851570400,1404312763640720,2372011383540264,29253947407304,-550511133111964,-313134501011172,-134769554403386,-29493057566082,-481844655347,1886788339764,885721935362,214478341742,16004179119,750923070,3397099960,1033456988,-84843912,-85293942,-13838542,-175568,218655,31824,2126,72,1 # comp 6x4 (4*4) r=16
-134905273681716475,-111155962263051930,150812209948129028,423828870281373762,409300931406490399,158516912741283222,-35411603340921416,-80138566315785044,-49448743728182370,-16556875038313150,-2675008619574480,110360467773622,145760596528083,29027965494374,1948051582068,-229469847392,-62439006502,-5470262826,-72008320,31747622,3596347,202682,6696,124,1 # comp 12x2 (8*2) r=16
33450224014836359,-25213587464035993,-4114567740704521981,3105618852429468944,56134311371156510,-560140318013762969,85561962059007119,40378591263680142,-10150491204657889,-1439704663152941,567644751753097,20118443771914,-18816958686725,357850482292,391097360332,-21387912062,-4994114468,421596198,34787330,-4234404,-79787,20288,-272,-34,1 # comp 12x2 (8*2) r=16
-165911228096911504,-399127557480541660,7227100635110665,254100224962046528,32935124332818664,-41747690628389988,936521542959394,4740372461247554,-569618064986050,-301393490661590,49871575368831,11681869046760,-2681264216691,-380810335554,89207355657,11803103110,-1564403345,-249317992,11091755,2780502,8381,-14140,-373,26,1 # comp 12x2 (8*2) r=16
394319934692696,-615769498609640,-189397270804376,869694755048092,-429083294971678,-237004555248812,261024583242833,-9396603826762,-61031480714695,15919739863850,6427524563005,-3479775459398,85737904684,254651283174,-53944455156,-1443984296,1850324017,-199788748,-9427273,3422894,-204521,-7174,1418,-64,1 # comp 6x4 (4*4) r=16
-91028276493449202424,703079975971527447931,-79347226758847474695,-222586305140748242888,6435759378373109990,27210377548083546251,925318678189986484,-1599408966808229690,-100430013226792547,56430269373081669,4711445017477846,-1272042612043804,-132875980832430,18190165716980,2425597471832,-147759392742,-28536197113,322842772,197217176,4478084,-651887,-32786,456,58,1 # comp 2x12 (2*8) r=16
-3224456741440349,9688021163716275,28772057366257929,-115509384182828998,156439688491210576,-106095452387815897,26001340804600375,17299690162498302,-20054839716834049,9674520618004107,-2654308964332513,358706619005672,13939601531403,-14780471515806,2479611601646,-120242632174,-20312248662,3978055492,-259756406,-2139342,1621529,-128146,5142,-110,1 # comp 12x2 (8*2) r=16
259867060208605995584,540556483317960380880,288366837586074045873,-30803694721086417026,-57043366938382452227,-5689508936448258677,4223945703662105951,744261484884012100,-159622541507606048,-38547765789636037,3310124001101371,1127588877976266,-34205309003801,-20675809301054,18748440722,246195785534,4042170871,-1890629748,-51981622,8897244,313963,-22598,-932,22,1 # comp 12x2 (8*2) r=16
-5114246355112069503014396,7945174996721556396286720,-3297087247988353494801600,-2307408431247136430445376,3803939890566425446148080,-2547306596670467758915936,1108812183665262922008592,-352224507983671022135440,85989663451893234040268,-16606955942784340502136,2583053877633945821912,-327348072554644902568,34050912484063812516,-2919628998502528416,206670185688946312,-12065343357530552,578760754455405,-22655786602436,715953068872,-17971074732,349727730,-5083596,51912,-332,1 # comp 2x12 (2*8) r=16
-559640657945324889,-3998585105923076532,-7274916863366553981,-4407333604474633350,1513914042427101733,3913112678202862640,2598746759712011823,819564049378587748,36501538626330171,-82148332343231550,-39710351447545215,-9951795078485158,-1418318738177690,-53025548479064,26295163345626,7365944300248,1115033286169,116654708844,8956884630,512172522,21644987,657934,13620,172,1 # comp 12x2 (8*2) r=16
11478550409610152276736,19844232244629347573760,8021155856961247673152,-2663045849356797256112,-3272141838896387778760,-1022725822056915786172,-23992850347577075210,79797948024151489582,27789732772308092420,4495020559692527712,256531707258531997,-38132615799347290,-7761009890729733,114194697965762,241020240782301,47928886635456,5681849340251,473820367788,29217572683,1349895398,46377277,1153462,19669,206,1 # comp 4x6 (4*4) r=16
266212159538523012,574705360655371152,-3253050147176839260,-7877031304376321184,-6374112765958722660,-1821612325032773628,534581875760194552,618968285159278488,214988520782425790,26386747661601658,-6600607522141841,-3702755530129178,-798463690857451,-82427126985786,2531426647727,2479435301326,478243015357,57435666766,4908032933,309063930,14350595,480094,10981,154,1 # comp 12x2 (8*2) r=16
-4264627056451090680,-1202775716708642880,2060593270479575389009,580624754491098762288,-2436069796201987230612,-432675723435206237116,430451105869444768246,3367742025405134838,-19096978355675468946,556122471127711074,406146822963076575,-19130216481190696,-4937718703689563,295240035563534,36200728160741,-2606782899366,-156608936069,13887307152,346376627,-43675014,-138651,73436,-797,-50,1 # comp 2x12 (2*8) r=16
-1295766179289809072,858674587261126160,1096054348883555072,15966283841778952,-292585132507286200,-257671236650649452,-127464066023372199,-19543551747075631,14235860097277199,8085634784496284,1143853337874739,-247776873913430,-108394085958128,-11844425311660,714981036873,291305729730,21169532597,-1142015175,-281682653,-15112750,308027,78452,4162,102,1 # comp 4x6 (4*4) r=16
20047867129822473,-25833057398413848,14096045804427162,-9747472391398224,3948053801203077,-1917424451977008,-46236196351326,680220179214384,-97484525101118,-99406340663032,19498492453882,7010285880304,-1446173924563,-294531245056,53650476638,8249968288,-1083793262,-155160488,11490326,1832096,-47947,-11936,-98,32,1 # comp 4x6 (4*4) r=16
